actual,predicted
192.3299,192.3299
192.34,192.34
192.34,192.34
192.36,192.36
192.35,192.35
192.3,192.3
192.33,192.33
192.3,192.3
192.31,192.31
192.28,192.28
192.29,192.29
192.26,192.26
192.29,192.29
192.3,192.3
192.3,192.3
192.31,192.31
192.3011,192.3011
192.31,192.31
192.31,192.31
192.32,192.32
192.5,192.5
192.5,192.5
192.5,192.5
192.55,192.55
192.5,192.5
192.51,192.51
192.5,192.5
192.5,192.5
192.54,192.54
192.51,192.51
192.7,192.7
192.84,192.84
192.86,192.86
192.8408,192.8408
192.87,192.87
192.87,192.87
192.85,192.85
192.83,192.83
192.8,192.8
192.83,192.83
192.75,192.75
192.7,192.7
192.7001,192.7001
192.69,192.69
192.68,192.68
192.68,192.68
192.67,192.67
192.65,192.65
192.55,192.55
192.53,192.53
192.5,192.5
192.61,192.61
192.62,192.62
192.63,192.63
192.63,192.63
192.63,192.63
192.56,192.56
192.5,192.5
192.5003,192.5003
192.5447,192.5447
192.52,192.52
192.5,192.5
192.54,192.54
192.57,192.57
192.54,192.54
192.55,192.55
192.55,192.55
192.5395,192.5395
192.53,192.53
192.5,192.5
192.5,192.5
192.51,192.51
192.5,192.5
192.52,192.52
192.49,192.49
192.5,192.5
192.38,192.38
192.38,192.38
192.36,192.36
192.45,192.45
192.44,192.44
192.4,192.4
192.37,192.37
192.4,192.4
192.38,192.38
192.4,192.4
192.4,192.4
192.45,192.45
192.47,192.47
192.4,192.4
192.38,192.38
192.44,192.44
192.37,192.37
192.45,192.45
192.47,192.47
192.46,192.46
192.59,192.59
192.65,192.65
192.68,192.68
192.6789,192.6789
192.61,192.61
192.65,192.65
192.57,192.57
192.62,192.62
192.59,192.59
192.62,192.62
192.6,192.6
192.62,192.62
192.6,192.6
192.62,192.62
192.61,192.61
192.6,192.6
192.55,192.55
192.44,192.44
192.44,192.44
192.37,192.37
192.39,192.39
192.28,192.28
192.28,192.28
192.22,192.22
192.32,192.32
192.33,192.33
192.31,192.31
192.58,192.58
192.49,192.49
192.31,192.31
192.41,192.41
192.34,192.34
192.27,192.27
191.9,191.9
191.89,191.89
191.93,191.93
192.03,192.03
192.32,192.32
192.34,192.34
192.39,192.39
192.33,192.33
192.3,192.3
192.15,192.15
192.02,192.02
192.04,192.04
191.99,191.99
191.95,191.95
191.99,191.99
192.03,192.03
191.96,191.96
191.98,191.98
192.0,192.0
192.0,192.0
192.05,192.05
191.9,191.9
191.83,191.83
191.75,191.75
191.7,191.7
191.68,191.68
191.68,191.68
191.8,191.8
191.8,191.8
191.76,191.76
191.77,191.77
191.9,191.9
192.0,192.0
191.94,191.94
191.97,191.97
191.89,191.89
191.89,191.89
192.0,192.0
191.9,191.9
191.86,191.86
191.83,191.83
191.8,191.8
191.77,191.77
191.71,191.71
191.66,191.66
191.6,191.6
191.6,191.6
191.62,191.62
191.56,191.56
191.58,191.58
191.53,191.53
191.51,191.51
191.51,191.51
191.51,191.51
191.48,191.48
191.53,191.53
191.51,191.51
191.58,191.58
191.74,191.74
191.81,191.81
191.87,191.87
191.78,191.78
191.77,191.77
191.75,191.75
191.75,191.75
191.85,191.85
191.75,191.75
191.8,191.8
191.74,191.74
191.89,191.89
191.95,191.95
191.95,191.95
191.9,191.9
191.96,191.96
191.99,191.99
192.38,192.38
192.4,192.4
192.41,192.41
192.39,192.39
192.25,192.25
192.2,192.2
192.29,192.29
192.36,192.36
192.2,192.2
192.2,192.2
192.3,192.3
192.4,192.4
192.5,192.5
192.41,192.41
192.6,192.6
192.6,192.6
192.6,192.6
192.82,192.82
192.96,192.96
192.73,192.73
192.62,192.62
192.78,192.78
192.78,192.78
192.86,192.86
192.86,192.86
192.8,192.8
192.8,192.8
192.76,192.76
192.69,192.69
192.74,192.74
192.6,192.6
192.6,192.6
192.61,192.61
192.55,192.55
192.4,192.4
192.3,192.3
192.33,192.33
192.4,192.4
192.3,192.3
192.26,192.26
192.25,192.25
192.3,192.3
192.27,192.27
192.26,192.26
192.23,192.23
192.15,192.15
192.15,192.15
192.1,192.1
192.13,192.13
192.11,192.11
192.16,192.16
192.32,192.32
192.44,192.44
192.35,192.35
192.14,192.14
192.18,192.18
192.26,192.26
192.41,192.41
192.44,192.44
192.65,192.65
192.56,192.56
192.53,192.53
192.5,192.5
192.71,192.71
192.66,192.66
192.79,192.79
192.77,192.77
192.8,192.8
193.08,193.08
193.04,193.04
193.07,193.07
193.12,193.12
193.12,193.12
193.07,193.07
192.82,192.82
192.85,192.85
192.95,192.95
192.66,192.66
191.67,191.67
192.92,192.92
192.1,192.1
191.69,191.69
191.46,191.46
193.1,193.1
193.09,193.09
192.98,192.98
192.84,192.84
192.768,192.768
192.75,192.75
192.71,192.71
192.7,192.7
192.68,192.68
192.74,192.74
192.6504,192.6504
192.72,192.72
192.7887,192.7887
192.8,192.8
192.84,192.84
192.76,192.76
192.85,192.85
192.76,192.76
192.8016,192.8016
192.8,192.8
192.84,192.84
192.83,192.83
192.8,192.8
192.67,192.67
192.6501,192.6501
192.76,192.76
192.79,192.79
192.78,192.78
192.72,192.72
192.79,192.79
192.81,192.81
192.8,192.8
192.84,192.84
192.9,192.9
192.87,192.87
192.9,192.9
192.87,192.87
192.88,192.88
192.9,192.9
192.94,192.94
193.0,193.0
193.02,193.02
193.08,193.08
192.99,192.99
193.0,193.0
193.0,193.0
192.94,192.94
192.94,192.94
192.91,192.91
193.05,193.05
193.02,193.02
193.01,193.01
193.08,193.08
193.1,193.1
193.23,193.23
193.19,193.19
193.35,193.35
193.22,193.22
193.2,193.2
193.2,193.2
193.23,193.23
193.21,193.21
193.25,193.25
193.25,193.25
193.25,193.25
193.23,193.23
193.25,193.25
193.28,193.28
193.4,193.4
193.49,193.49
193.33,193.33
193.39,193.39
193.32,193.32
193.33,193.33
193.35,193.35
193.17,193.17
193.25,193.25
193.47,193.47
193.61,193.61
193.6881,193.6881
194.305,194.305
194.39,194.39
195.101,195.101
195.53,195.53
196.005,196.005
196.34,196.34
196.575,196.575
197.17,197.17
197.582,197.582
196.98,196.98
197.282,197.282
197.305,197.305
197.32,197.32
197.504,197.504
197.08,197.08
197.58,197.58
197.74,197.74
197.61,197.61
197.77,197.77
197.765,197.765
197.99,197.99
197.97,197.97
198.12,198.12
198.04,198.04
198.1599,198.1599
198.22,198.22
198.44,198.44
198.4738,198.4738
198.8,198.8
199.13,199.13
199.3058,199.3058
199.57,199.57
199.76,199.76
199.4801,199.4801
199.61,199.61
199.6201,199.6201
199.43,199.43
199.07,199.07
199.3499,199.3499
199.53,199.53
199.48,199.48
199.79,199.79
199.7148,199.7148
199.76,199.76
199.812,199.812
199.915,199.915
199.7801,199.7801
199.44,199.44
199.33,199.33
199.31,199.31
199.44,199.44
199.51,199.51
199.61,199.61
199.46,199.46
199.59,199.59
199.6998,199.6998
199.8976,199.8976
200.47,200.47
200.85,200.85
200.92,200.92
201.28,201.28
201.4899,201.4899
201.24,201.24
201.05,201.05
201.12,201.12
201.01,201.01
200.98,200.98
201.18,201.18
201.49,201.49
201.9401,201.9401
202.065,202.065
202.175,202.175
202.4,202.4
202.665,202.665
202.175,202.175
202.04,202.04
202.36,202.36
202.39,202.39
202.41,202.41
202.74,202.74
202.9,202.9
202.86,202.86
203.2149,203.2149
203.44,203.44
203.4,203.4
203.32,203.32
203.4841,203.4841
203.4,203.4
203.2321,203.2321
203.24,203.24
203.07,203.07
203.52,203.52
203.85,203.85
203.36,203.36
203.333,203.333
203.275,203.275
203.2717,203.2717
202.96,202.96
202.58,202.58
202.56,202.56
202.8601,202.8601
202.66,202.66
202.805,202.805
202.56,202.56
202.73,202.73
202.705,202.705
202.73,202.73
202.3651,202.3651
202.735,202.735
202.98,202.98
203.015,203.015
203.01,203.01
203.48,203.48
203.55,203.55
203.59,203.59
203.76,203.76
203.95,203.95
204.32,204.32
204.5,204.5
204.4099,204.4099
204.6332,204.6332
204.95,204.95
205.14,205.14
205.015,205.015
205.231,205.231
205.09,205.09
205.0732,205.0732
205.05,205.05
205.39,205.39
205.2,205.2
204.996,204.996
204.73,204.73
204.46,204.46
204.31,204.31
204.53,204.53
204.3901,204.3901
204.4,204.4
204.56,204.56
204.41,204.41
204.4495,204.4495
204.185,204.185
204.335,204.335
204.74,204.74
204.62,204.62
204.52,204.52
204.2501,204.2501
204.48,204.48
204.5501,204.5501
204.435,204.435
204.3299,204.3299
204.4601,204.4601
204.25,204.25
204.13,204.13
203.9668,203.9668
203.97,203.97
204.0401,204.0401
203.74,203.74
203.625,203.625
203.51,203.51
203.73,203.73
204.06,204.06
204.175,204.175
204.41,204.41
204.412,204.412
204.4922,204.4922
204.48,204.48
204.695,204.695
204.74,204.74
204.7004,204.7004
204.41,204.41
204.516,204.516
204.49,204.49
204.36,204.36
204.205,204.205
204.28,204.28
204.2496,204.2496
204.345,204.345
204.3487,204.3487
204.36,204.36
204.225,204.225
204.24,204.24
204.1625,204.1625
204.18,204.18
204.11,204.11
204.0716,204.0716
204.07,204.07
204.2836,204.2836
204.205,204.205
204.045,204.045
203.853,203.853
204.0261,204.0261
204.2752,204.2752
204.205,204.205
204.25,204.25
204.41,204.41
204.3899,204.3899
204.33,204.33
204.175,204.175
204.27,204.27
204.43,204.43
204.48,204.48
204.4399,204.4399
204.655,204.655
204.71,204.71
204.86,204.86
204.96,204.96
204.93,204.93
204.905,204.905
204.94,204.94
205.04,205.04
204.73,204.73
204.9399,204.9399
204.9868,204.9868
205.375,205.375
205.3519,205.3519
205.28,205.28
205.25,205.25
205.295,205.295
205.2701,205.2701
205.27,205.27
205.37,205.37
205.61,205.61
205.775,205.775
205.77,205.77
205.78,205.78
205.91,205.91
205.835,205.835
205.7744,205.7744
205.485,205.485
205.46,205.46
205.32,205.32
205.3184,205.3184
205.1711,205.1711
205.1416,205.1416
205.1499,205.1499
205.18,205.18
205.06,205.06
205.088,205.088
205.0101,205.0101
205.04,205.04
205.03,205.03
204.83,204.83
204.981,204.981
205.045,205.045
205.045,205.045
205.39,205.39
205.32,205.32
205.12,205.12
205.035,205.035
205.05,205.05
204.97,204.97
205.06,205.06
204.985,204.985
204.96,204.96
204.93,204.93
204.8846,204.8846
204.869,204.869
204.69,204.69
204.67,204.67
204.645,204.645
204.65,204.65
204.73,204.73
205.005,205.005
205.14,205.14
205.2039,205.2039
205.072,205.072
205.08,205.08
205.03,205.03
204.925,204.925
204.99,204.99
204.9701,204.9701
204.84,204.84
204.7455,204.7455
204.67,204.67
204.77,204.77
204.875,204.875
204.57,204.57
204.56,204.56
204.53,204.53
204.5399,204.5399
204.495,204.495
204.495,204.495
204.57,204.57
204.57,204.57
204.615,204.615
204.83,204.83
205.03,205.03
204.965,204.965
204.955,204.955
204.89,204.89
204.98,204.98
205.15,205.15
205.1,205.1
205.12,205.12
205.1399,205.1399
205.185,205.185
205.0837,205.0837
205.03,205.03
205.015,205.015
205.08,205.08
205.0,205.0
205.29,205.29
205.4393,205.4393
205.49,205.49
205.605,205.605
205.69,205.69
205.695,205.695
205.6528,205.6528
205.6,205.6
205.655,205.655
205.66,205.66
205.72,205.72
205.6501,205.6501
205.79,205.79
205.645,205.645
205.625,205.625
205.64,205.64
205.85,205.85
205.82,205.82
205.812,205.812
205.785,205.785
205.7747,205.7747
205.6428,205.6428
205.555,205.555
205.6,205.6
205.58,205.58
205.615,205.615
205.5499,205.5499
205.52,205.52
205.6,205.6
205.6134,205.6134
205.705,205.705
205.58,205.58
205.66,205.66
205.69,205.69
205.56,205.56
205.5,205.5
205.2816,205.2816
205.055,205.055
205.09,205.09
205.03,205.03
204.895,204.895
204.94,204.94
204.875,204.875
204.79,204.79
204.73,204.73
204.93,204.93
205.12,205.12
205.17,205.17
205.22,205.22
205.365,205.365
205.285,205.285
205.35,205.35
205.55,205.55
205.5209,205.5209
205.51,205.51
205.665,205.665
205.675,205.675
205.7562,205.7562
205.73,205.73
205.61,205.61
205.61,205.61
205.555,205.555
205.58,205.58
205.58,205.58
205.61,205.61
205.575,205.575
205.635,205.635
205.625,205.625
205.685,205.685
205.855,205.855
205.94,205.94
206.12,206.12
206.17,206.17
206.245,206.245
206.07,206.07
206.185,206.185
206.235,206.235
206.185,206.185
206.23,206.23
206.425,206.425
206.5199,206.5199
206.425,206.425
206.5025,206.5025
206.655,206.655
206.965,206.965
206.8856,206.8856
206.9799,206.9799
206.86,206.86
207.14,207.14
207.09,207.09
207.21,207.21
207.35,207.35
207.22,207.22
207.29,207.29
207.43,207.43
207.5698,207.5698
207.5,207.5
207.53,207.53
207.6098,207.6098
207.55,207.55
207.5,207.5
207.51,207.51
207.6,207.6
207.5,207.5
207.49,207.49
207.51,207.51
207.5307,207.5307
207.55,207.55
207.67,207.67
207.65,207.65
207.71,207.71
207.76,207.76
207.5892,207.5892
207.65,207.65
207.63,207.63
207.63,207.63
207.68,207.68
207.73,207.73
207.7,207.7
207.85,207.85
207.8101,207.8101
207.7997,207.7997
207.82,207.82
207.79,207.79
207.7705,207.7705
207.77,207.77
207.7501,207.7501
207.76,207.76
207.73,207.73
207.5619,207.5619
207.69,207.69
207.64,207.64
207.62,207.62
207.6,207.6
207.5999,207.5999
207.44,207.44
207.44,207.44
207.47,207.47
207.37,207.37
207.4,207.4
207.4,207.4
207.4092,207.4092
207.39,207.39
207.38,207.38
207.45,207.45
207.49,207.49
207.5999,207.5999
207.68,207.68
207.69,207.69
207.6499,207.6499
207.6503,207.6503
207.64,207.64
207.67,207.67
207.7,207.7
207.7,207.7
207.71,207.71
207.7,207.7
207.7008,207.7008
207.67,207.67
207.68,207.68
207.69,207.69
207.67,207.67
207.54,207.54
207.5985,207.5985
207.55,207.55
207.57,207.57
207.57,207.57
207.59,207.59
207.6,207.6
207.57,207.57
207.6,207.6
207.53,207.53
207.5,207.5
207.47,207.47
207.49,207.49
207.5005,207.5005
207.56,207.56
207.57,207.57
207.5784,207.5784
207.58,207.58
207.53,207.53
207.5,207.5
207.49,207.49
207.47,207.47
207.45,207.45
207.45,207.45
207.4492,207.4492
207.4,207.4
207.36,207.36
207.35,207.35
207.34,207.34
207.33,207.33
207.32,207.32
207.3,207.3
207.219,207.219
207.25,207.25
207.22,207.22
207.2,207.2
207.16,207.16
207.1,207.1
207.01,207.01
207.06,207.06
207.08,207.08
207.0483,207.0483
207.12,207.12
207.12,207.12
207.15,207.15
207.19,207.19
207.15,207.15
207.12,207.12
207.11,207.11
207.08,207.08
207.1378,207.1378
207.03,207.03
207.0,207.0
206.88,206.88
206.7,206.7
206.73,206.73
206.74,206.74
206.75,206.75
206.8,206.8
206.84,206.84
206.8,206.8
206.8201,206.8201
206.77,206.77
206.81,206.81
206.86,206.86
206.8605,206.8605
206.88,206.88
206.86,206.86
206.87,206.87
206.92,206.92
206.9299,206.9299
206.93,206.93
206.87,206.87
206.9,206.9
206.9,206.9
206.87,206.87
206.8822,206.8822
206.84,206.84
206.88,206.88
206.86,206.86
206.86,206.86
206.85,206.85
206.88,206.88
206.87,206.87
206.87,206.87
206.82,206.82
206.82,206.82
206.85,206.85
206.85,206.85
206.84,206.84
206.86,206.86
206.8201,206.8201
206.83,206.83
206.8102,206.8102
206.82,206.82
206.86,206.86
206.86,206.86
206.87,206.87
206.87,206.87
206.87,206.87
206.93,206.93
206.9928,206.9928
206.98,206.98
206.96,206.96
206.91,206.91
206.95,206.95
206.95,206.95
206.99,206.99
207.002,207.002
207.11,207.11
207.14,207.14
207.2,207.2
207.25,207.25
207.34,207.34
207.3408,207.3408
207.33,207.33
207.36,207.36
207.3,207.3
207.33,207.33
207.22,207.22
207.38,207.38
207.44,207.44
207.4,207.4
207.35,207.35
207.33,207.33
207.34,207.34
207.28,207.28
207.285,207.285
207.26,207.26
207.22,207.22
207.15,207.15
207.13,207.13
207.13,207.13
207.1873,207.1873
207.17,207.17
207.18,207.18
207.22,207.22
207.29,207.29
207.29,207.29
207.2014,207.2014
207.23,207.23
207.1803,207.1803
207.24,207.24
207.2497,207.2497
207.24,207.24
207.16,207.16
207.19,207.19
207.151,207.151
207.16,207.16
207.04,207.04
207.04,207.04
207.0,207.0
207.0,207.0
206.9,206.9
206.7,206.7
206.69,206.69
206.5212,206.5212
206.6,206.6
206.5638,206.5638
206.6,206.6
206.57,206.57
206.57,206.57
206.58,206.58
206.55,206.55
206.54,206.54
206.31,206.31
206.22,206.22
206.31,206.31
206.25,206.25
206.4,206.4
206.55,206.55
206.55,206.55
206.5,206.5
206.41,206.41
206.22,206.22
206.25,206.25
206.29,206.29
206.28,206.28
206.37,206.37
206.45,206.45
206.4,206.4
206.4,206.4
206.42,206.42
206.41,206.41
206.36,206.36
206.34,206.34
206.35,206.35
206.32,206.32
206.34,206.34
206.33,206.33
206.32,206.32
206.32,206.32
206.39,206.39
206.33,206.33
206.34,206.34
206.32,206.32
206.32,206.32
206.3,206.3
206.33,206.33
206.36,206.36
206.36,206.36
206.36,206.36
206.38,206.38
206.4,206.4
206.43,206.43
206.46,206.46
206.4,206.4
206.38,206.38
206.4,206.4
206.38,206.38
206.33,206.33
206.33,206.33
206.33,206.33
206.17,206.17
206.2,206.2
206.24,206.24
206.25,206.25
206.2,206.2
206.1,206.1
206.01,206.01
206.01,206.01
206.05,206.05
206.02,206.02
206.1,206.1
206.16,206.16
206.16,206.16
206.02,206.02
205.78,205.78
205.71,205.71
205.83,205.83
205.74,205.74
205.73,205.73
205.8,205.8
205.86,205.86
205.7,205.7
205.75,205.75
205.67,205.67
205.59,205.59
205.76,205.76
205.75,205.75
205.79,205.79
205.84,205.84
205.91,205.91
205.99,205.99
205.93,205.93
206.0,206.0
206.01,206.01
206.06,206.06
206.1,206.1
206.01,206.01
206.01,206.01
206.03,206.03
206.04,206.04
206.09,206.09
206.1,206.1
206.09,206.09
206.09,206.09
206.09,206.09
206.01,206.01
206.12,206.12
206.0,206.0
205.92,205.92
205.82,205.82
205.81,205.81
205.99,205.99
205.94,205.94
206.0,206.0
206.04,206.04
206.16,206.16
206.2,206.2
206.27,206.27
206.34,206.34
206.35,206.35
206.24,206.24
206.21,206.21
206.28,206.28
206.37,206.37
206.35,206.35
206.3,206.3
206.27,206.27
206.2,206.2
206.12,206.12
206.01,206.01
206.14,206.14
206.16,206.16
206.16,206.16
206.16,206.16
206.18,206.18
206.2,206.2
206.18,206.18
206.19,206.19
206.18,206.18
206.27,206.27
206.44,206.44
206.44,206.44
206.3,206.3
206.32,206.32
206.4,206.4
206.47,206.47
206.38,206.38
206.2,206.2
206.22,206.22
206.04,206.04
206.12,206.12
206.15,206.15
206.11,206.11
206.16,206.16
206.18,206.18
206.17,206.17
206.13,206.13
206.07,206.07
206.09,206.09
206.05,206.05
206.05,206.05
206.02,206.02
206.0,206.0
206.1,206.1
206.15,206.15
206.14,206.14
206.05,206.05
206.12,206.12
206.1,206.1
206.15,206.15
206.12,206.12
206.12,206.12
206.13,206.13
206.1,206.1
206.14,206.14
206.24,206.24
206.34,206.34
206.33,206.33
206.33,206.33
206.38,206.38
206.43,206.43
206.44,206.44
206.38,206.38
206.38,206.38
206.35,206.35
206.38,206.38
206.25,206.25
206.28,206.28
206.39,206.39
206.39,206.39
206.4,206.4
206.39,206.39
206.38,206.38
206.38,206.38
206.32,206.32
206.31,206.31
206.31,206.31
206.32,206.32
206.33,206.33
206.33,206.33
206.3,206.3
206.26,206.26
206.2,206.2
206.121,206.121
206.1,206.1
206.4,206.4
206.44,206.44
206.4,206.4
206.42,206.42
206.07,206.07
206.116,206.116
206.1,206.1
206.0813,206.0813
205.99,205.99
205.8954,205.8954
205.98,205.98
205.98,205.98
206.0,206.0
206.0014,206.0014
205.89,205.89
206.0799,206.0799
206.06,206.06
206.0002,206.0002
206.03,206.03
206.03,206.03
205.94,205.94
205.9107,205.9107
205.77,205.77
205.91,205.91
205.89,205.89
205.81,205.81
205.68,205.68
205.9,205.9
206.98,206.98
207.08,207.08
207.3487,207.3487
207.44,207.44
207.17,207.17
206.6,206.6
206.64,206.64
206.8005,206.8005
206.89,206.89
206.92,206.92
207.04,207.04
206.9,206.9
206.5,206.5
206.31,206.31
206.2501,206.2501
205.94,205.94
206.0908,206.0908
205.94,205.94
206.0,206.0
206.14,206.14
206.28,206.28
206.19,206.19
206.4,206.4
206.24,206.24
206.1601,206.1601
206.36,206.36
206.4,206.4
206.21,206.21
206.4,206.4
206.4,206.4
206.39,206.39
206.38,206.38
206.36,206.36
206.36,206.36
206.16,206.16
206.2,206.2
206.24,206.24
206.24,206.24
206.17,206.17
206.24,206.24
206.26,206.26
206.2,206.2
206.18,206.18
206.16,206.16
206.1802,206.1802
206.1699,206.1699
206.16,206.16
205.95,205.95
205.91,205.91
206.22,206.22
206.1,206.1
206.09,206.09
206.0498,206.0498
206.01,206.01
206.01,206.01
206.38,206.38
206.57,206.57
207.35,207.35
207.35,207.35
207.43,207.43
207.835,207.835
208.13,208.13
208.44,208.44
209.0825,209.0825
209.78,209.78
209.64,209.64
209.935,209.935
210.345,210.345
210.98,210.98
211.4186,211.4186
211.71,211.71
211.1,211.1
211.89,211.89
211.9474,211.9474
211.81,211.81
212.112,212.112
212.36,212.36
212.18,212.18
212.65,212.65
213.06,213.06
213.56,213.56
213.8301,213.8301
214.24,214.24
214.235,214.235
214.43,214.43
214.135,214.135
213.67,213.67
213.81,213.81
213.57,213.57
214.255,214.255
214.6921,214.6921
215.61,215.61
215.25,215.25
214.725,214.725
214.7101,214.7101
214.605,214.605
214.68,214.68
215.0,215.0
214.86,214.86
215.2999,215.2999
214.86,214.86
215.41,215.41
214.765,214.765
214.83,214.83
215.11,215.11
215.505,215.505
214.788,214.788
214.922,214.922
215.1184,215.1184
214.6903,214.6903
214.95,214.95
215.04,215.04
215.2,215.2
215.055,215.055
214.97,214.97
215.07,215.07
215.04,215.04
215.28,215.28
214.9329,214.9329
215.235,215.235
215.0701,215.0701
215.03,215.03
215.0,215.0
214.93,214.93
215.075,215.075
214.97,214.97
215.2021,215.2021
215.765,215.765
215.2525,215.2525
215.11,215.11
215.29,215.29
215.7526,215.7526
216.03,216.03
215.695,215.695
215.435,215.435
215.375,215.375
215.6,215.6
215.73,215.73
215.7501,215.7501
216.0318,216.0318
215.96,215.96
216.2711,216.2711
216.0303,216.0303
216.05,216.05
215.9718,215.9718
215.71,215.71
216.04,216.04
216.1331,216.1331
216.155,216.155
216.6031,216.6031
216.87,216.87
217.39,217.39
217.0294,217.0294
217.03,217.03
216.995,216.995
217.17,217.17
217.45,217.45
217.665,217.665
217.8296,217.8296
218.014,218.014
217.92,217.92
217.78,217.78
217.34,217.34
217.2928,217.2928
217.3199,217.3199
217.68,217.68
217.82,217.82
217.76,217.76
217.79,217.79
217.7701,217.7701
217.775,217.775
217.7301,217.7301
217.65,217.65
217.4801,217.4801
217.825,217.825
217.9763,217.9763
217.7501,217.7501
217.4506,217.4506
217.66,217.66
217.5801,217.5801
217.27,217.27
217.2,217.2
217.515,217.515
217.335,217.335
217.47,217.47
217.06,217.06
217.1514,217.1514
216.96,216.96
216.7,216.7
216.63,216.63
216.6999,216.6999
216.73,216.73
216.43,216.43
216.495,216.495
216.47,216.47
216.63,216.63
216.26,216.26
216.535,216.535
216.36,216.36
216.305,216.305
216.3832,216.3832
216.4099,216.4099
216.845,216.845
216.685,216.685
216.515,216.515
216.424,216.424
216.39,216.39
216.62,216.62
216.48,216.48
216.5075,216.5075
216.4999,216.4999
216.32,216.32
216.4366,216.4366
216.485,216.485
216.2367,216.2367
216.42,216.42
216.6021,216.6021
216.8801,216.8801
217.0,217.0
217.47,217.47
217.34,217.34
217.105,217.105
216.9841,216.9841
216.9822,216.9822
216.815,216.815
216.915,216.915
216.9199,216.9199
217.15,217.15
216.87,216.87
216.66,216.66
216.47,216.47
216.16,216.16
215.7,215.7
215.6499,215.6499
215.635,215.635
215.53,215.53
215.41,215.41
215.52,215.52
215.29,215.29
215.35,215.35
215.75,215.75
215.9252,215.9252
215.9513,215.9513
215.87,215.87
215.748,215.748
215.6007,215.6007
215.4167,215.4167
215.19,215.19
214.94,214.94
215.23,215.23
215.3706,215.3706
215.38,215.38
215.3,215.3
215.69,215.69
215.895,215.895
216.07,216.07
216.05,216.05
216.2528,216.2528
216.095,216.095
216.0024,216.0024
215.8315,215.8315
215.9699,215.9699
215.72,215.72
215.91,215.91
215.96,215.96
215.7885,215.7885
215.74,215.74
215.63,215.63
215.715,215.715
215.8257,215.8257
215.6,215.6
215.93,215.93
215.885,215.885
215.85,215.85
215.99,215.99
215.85,215.85
215.93,215.93
216.1099,216.1099
216.0241,216.0241
216.2,216.2
216.2419,216.2419
216.2886,216.2886
216.5085,216.5085
216.715,216.715
217.11,217.11
217.0,217.0
216.9486,216.9486
216.85,216.85
216.97,216.97
216.8528,216.8528
216.9,216.9
216.98,216.98
217.02,217.02
216.98,216.98
217.0401,217.0401
217.1601,217.1601
217.16,217.16
217.28,217.28
217.24,217.24
216.93,216.93
216.72,216.72
216.6,216.6
216.505,216.505
216.61,216.61
216.8401,216.8401
217.1606,217.1606
217.085,217.085
217.1043,217.1043
217.056,217.056
217.1353,217.1353
217.29,217.29
217.38,217.38
217.3731,217.3731
217.095,217.095
217.11,217.11
217.16,217.16
217.2278,217.2278
217.329,217.329
217.315,217.315
217.3,217.3
217.19,217.19
217.2,217.2
217.2667,217.2667
217.33,217.33
217.338,217.338
217.5,217.5
217.48,217.48
217.51,217.51
217.505,217.505
217.49,217.49
217.1314,217.1314
217.25,217.25
217.77,217.77
217.61,217.61
217.32,217.32
217.235,217.235
217.18,217.18
217.26,217.26
217.5899,217.5899
217.5085,217.5085
217.7001,217.7001
217.93,217.93
217.75,217.75
217.15,217.15
217.299,217.299
217.27,217.27
217.44,217.44
217.7401,217.7401
218.12,218.12
218.4225,218.4225
218.63,218.63
218.81,218.81
218.96,218.96
218.82,218.82
218.7443,218.7443
218.75,218.75
218.75,218.75
219.0,219.0
219.018,219.018
218.9602,218.9602
218.7551,218.7551
218.52,218.52
218.62,218.62
218.715,218.715
218.86,218.86
219.07,219.07
219.1182,219.1182
219.5951,219.5951
218.9817,218.9817
219.71,219.71
219.57,219.57
219.81,219.81
219.79,219.79
219.5601,219.5601
219.4452,219.4452
219.5407,219.5407
219.7738,219.7738
219.845,219.845
219.64,219.64
219.4899,219.4899
219.605,219.605
219.67,219.67
219.46,219.46
219.23,219.23
219.11,219.11
219.305,219.305
219.62,219.62
219.567,219.567
219.812,219.812
219.78,219.78
219.76,219.76
219.86,219.86
219.8313,219.8313
219.7305,219.7305
219.56,219.56
219.33,219.33
219.5406,219.5406
219.69,219.69
219.82,219.82
219.79,219.79
219.935,219.935
220.045,220.045
220.0821,220.0821
219.9505,219.9505
220.0332,220.0332
220.06,220.06
219.8,219.8
219.76,219.76
219.5903,219.5903
219.79,219.79
219.6816,219.6816
219.89,219.89
219.7776,219.7776
219.11,219.11
218.701,218.701
218.4281,218.4281
218.195,218.195
217.8479,217.8479
217.73,217.73
217.73,217.73
217.56,217.56
216.85,216.85
217.0963,217.0963
216.9,216.9
216.8249,216.8249
216.955,216.955
217.21,217.21
216.89,216.89
216.24,216.24
215.6522,215.6522
215.32,215.32
214.5189,214.5189
214.625,214.625
214.64,214.64
214.19,214.19
214.08,214.08
214.2,214.2
214.08,214.08
214.49,214.49
214.34,214.34
213.395,213.395
213.85,213.85
214.41,214.41
214.0001,214.0001
213.22,213.22
213.6701,213.6701
213.44,213.44
213.27,213.27
213.015,213.015
213.08,213.08
213.4,213.4
213.63,213.63
213.36,213.36
212.602,212.602
213.1,213.1
213.07,213.07
212.81,212.81
212.7,212.7
212.61,212.61
212.67,212.67
212.72,212.72
212.85,212.85
212.81,212.81
212.75,212.75
212.88,212.88
212.88,212.88
212.84,212.84
213.01,213.01
213.32,213.32
213.264,213.264
213.24,213.24
213.2,213.2
213.22,213.22
